gender,age,location,category,item,quantity,date,unit_price,total_price
male,26,munster,phones,infinix,8,2018-01-23,340.29,2722.32
female,49,connacht,electronics,bulb,1,2018-04-27,7.99,7.99
female,38,connacht,phones,tecno,4,2017-10-01,300.99,1203.96
female,33,connacht,accessories,headphones,3,2018-10-01,225.39,676.17
female,25,leinster,electronics,cooker,3,2017-07-29,85.99,257.97
male,39,ulster,computers,apple,6,2018-05-24,1672.99,10037.94
male,60,ulster,computers,dell,7,2017-11-21,1323.49,9264.43
male,25,ulster,computers,apple,3,2018-06-16,1672.99,5018.97
male,40,munster,electronics,bulb,3,2018-04-06,7.99,23.97
female,64,leinster,computers,hp,6,2017-02-05,1082.99,6497.94
female,56,leinster,accessories,headphones,10,2017-08-12,225.39,2253.90
female,57,leinster,accessories,camera,5,2017-06-04,174.88,874.40
female,28,munster,computers,hp,2,2019-03-08,1082.99,2165.98
female,28,leinster,phones,huawei,8,2018-06-30,750.99,6007.92
female,22,leinster,footwear,nike,10,2019-05-06,107.92,1079.20
male,50,munster,computers,apple,9,2019-10-28,1672.99,15056.91
male,41,leinster,computers,hp,4,2018-06-22,1082.99,4331.96
male,35,munster,computers,dell,5,2017-04-25,1323.49,6617.45
male,37,ulster,accessories,camera,8,2019-04-19,174.88,1399.04
female,23,ulster,electronics,bulb,3,2017-10-27,7.99,23.97
female,18,munster,computers,asus,4,2017-11-08,984.34,3937.36
male,20,munster,electronics,fan,3,2017-03-18,24.49,73.47
female,28,ulster,accessories,speakers,2,2019-08-18,78.35,156.70
female,47,leinster,computers,asus,2,2019-02-23,984.34,1968.68
female,55,munster,electronics,iron,6,2018-12-07,59.60,357.60
female,35,leinster,computers,hp,6,2017-12-01,1082.99,6497.94
female,59,leinster,electronics,cooker,10,2017-06-11,85.99,859.90
male,26,leinster,electronics,refridgerator,7,2018-09-23,205.99,1441.93
female,42,leinster,computers,apple,10,2017-09-05,1672.99,16729.90
female,22,leinster,footwear,adidas,8,2019-03-27,115.99,927.92
female,55,connacht,electronics,refridgerator,7,2019-06-26,205.99,1441.93
female,23,ulster,footwear,nike,7,2017-11-10,107.92,755.44
male,33,ulster,footwear,adidas,4,2019-05-09,115.99,463.96
male,29,connacht,electronics,washing_machine,8,2018-08-01,219.99,1759.92
male,35,munster,accessories,speakers,4,2018-05-02,78.35,313.40
male,25,ulster,computers,asus,10,2019-12-26,984.34,9843.40
female,60,connacht,phones,gionee,10,2019-06-13,280.99,2809.90
male,38,ulster,computers,lenovo,10,2019-08-06,827.45,8274.50
female,35,munster,computers,dell,6,2017-12-10,1323.49,7940.94
male,36,ulster,footwear,adidas,2,2018-08-21,115.99,231.98
female,58,munster,computers,asus,9,2017-01-28,984.34,8859.06
female,39,connacht,phones,huawei,8,2018-03-22,750.99,6007.92
male,18,leinster,computers,hp,1,2018-12-17,1082.99,1082.99
female,35,munster,phones,huawei,2,2019-08-17,750.99,1501.98
female,34,munster,phones,gionee,8,2019-01-30,280.99,2247.92
male,54,ulster,footwear,nike,3,2017-02-26,107.92,323.76
male,54,ulster,computers,hp,8,2018-06-26,1082.99,8663.92
male,60,ulster,footwear,puma,7,2019-11-19,99.99,699.93
female,60,ulster,electronics,refridgerator,8,2019-08-25,205.99,1647.92
female,31,munster,computers,dell,9,2018-11-16,1323.49,11911.41
male,54,connacht,phones,infinix,2,2018-07-31,340.29,680.58
male,28,connacht,electronics,washing_machine,5,2017-02-06,219.99,1099.95
male,23,munster,phones,samsung,7,2017-09-15,890.29,6232.03
female,51,leinster,computers,apple,6,2019-03-18,1672.99,10037.94
female,37,leinster,footwear,adidas,9,2018-12-27,115.99,1043.91
female,64,munster,accessories,camera,3,2017-09-03,174.88,524.64
female,48,connacht,computers,lenovo,3,2018-08-24,827.45,2482.35
male,23,leinster,phones,samsung,6,2019-12-15,890.29,5341.74
male,19,ulster,footwear,puma,8,2018-08-24,99.99,799.92
female,64,munster,electronics,bulb,2,2017-10-02,7.99,15.98
male,30,munster,accessories,camera,4,2019-06-10,174.88,699.52
female,28,ulster,footwear,puma,6,2018-12-29,99.99,599.94
male,21,munster,computers,dell,9,2019-03-28,1323.49,11911.41
female,44,ulster,computers,hp,9,2017-08-02,1082.99,9746.91
male,40,munster,phones,gionee,7,2017-05-04,280.99,1966.93
female,65,connacht,accessories,headphones,1,2017-05-14,225.39,225.39
male,62,ulster,phones,nokia,8,2019-03-20,420.19,3361.52
male,40,ulster,electronics,fan,5,2017-08-31,24.49,122.45
male,18,munster,phones,infinix,5,2019-02-11,340.29,1701.45
male,51,connacht,electronics,refridgerator,4,2018-05-26,205.99,823.96
female,23,leinster,computers,apple,1,2017-04-24,1672.99,1672.99
female,64,connacht,phones,iphone,3,2017-01-17,910.99,2732.97
female,36,munster,computers,apple,9,2019-10-11,1672.99,15056.91
female,19,leinster,phones,huawei,4,2019-10-17,750.99,3003.96
male,43,ulster,footwear,puma,1,2017-02-18,99.99,99.99
female,34,connacht,accessories,speakers,1,2017-07-02,78.35,78.35
female,50,ulster,electronics,television,3,2018-05-31,185.50,556.50
female,21,connacht,phones,samsung,5,2019-03-13,890.29,4451.45
male,58,connacht,phones,tecno,10,2017-04-03,300.99,3009.90
female,24,ulster,computers,asus,4,2019-12-04,984.34,3937.36
female,46,munster,phones,nokia,1,2019-11-14,420.19,420.19
female,39,leinster,accessories,camera,4,2019-07-23,174.88,699.52
male,40,leinster,footwear,nike,3,2018-11-03,107.92,323.76
female,32,ulster,footwear,adidas,2,2017-02-02,115.99,231.98
female,60,leinster,footwear,nike,7,2017-04-15,107.92,755.44
male,36,leinster,phones,samsung,2,2017-04-19,890.29,1780.58
female,47,munster,computers,apple,6,2018-02-10,1672.99,10037.94
female,50,connacht,footwear,adidas,5,2018-02-21,115.99,579.95
female,52,munster,computers,dell,8,2019-02-18,1323.49,10587.92
male,25,munster,phones,iphone,1,2019-05-04,910.99,910.99
male,27,ulster,accessories,speakers,2,2019-10-05,78.35,156.70
male,31,ulster,accessories,speakers,10,2018-06-30,78.35,783.50
male,54,ulster,accessories,headphones,3,2018-09-09,225.39,676.17
female,40,leinster,computers,apple,3,2018-08-03,1672.99,5018.97
female,25,ulster,accessories,headphones,9,2019-12-19,225.39,2028.51
female,21,leinster,computers,dell,6,2018-01-10,1323.49,7940.94
female,27,ulster,footwear,adidas,7,2018-03-27,115.99,811.93
female,48,ulster,electronics,television,3,2018-04-13,185.50,556.50
female,24,ulster,footwear,puma,7,2017-07-04,99.99,699.93
female,39,connacht,phones,gionee,5,2018-08-08,280.99,1404.95
male,58,leinster,footwear,nike,2,2017-01-25,107.92,215.84
female,33,munster,electronics,bulb,8,2019-06-04,7.99,63.92
female,28,connacht,computers,apple,4,2018-01-01,1672.99,6691.96
female,38,leinster,phones,huawei,3,2019-12-17,750.99,2252.97
male,18,ulster,phones,samsung,7,2019-05-22,890.29,6232.03
male,34,connacht,electronics,television,5,2018-08-12,185.50,927.50
male,63,ulster,computers,hp,2,2017-04-11,1082.99,2165.98
female,24,munster,accessories,speakers,4,2018-06-20,78.35,313.40
female,34,leinster,phones,tecno,5,2018-04-30,300.99,1504.95
male,36,ulster,computers,hp,2,2017-02-14,1082.99,2165.98
female,50,ulster,accessories,speakers,9,2017-01-19,78.35,705.15
female,59,munster,phones,iphone,7,2017-06-27,910.99,6376.93
male,65,munster,footwear,nike,3,2019-01-16,107.92,323.76
male,42,leinster,accessories,camera,4,2018-01-01,174.88,699.52
female,45,munster,computers,lenovo,9,2019-10-24,827.45,7447.05
male,35,connacht,electronics,refridgerator,3,2018-05-21,205.99,617.97
female,64,leinster,electronics,iron,6,2017-10-04,59.60,357.60
female,29,munster,accessories,speakers,3,2019-08-07,78.35,235.05
male,55,connacht,accessories,camera,3,2019-02-22,174.88,524.64
male,53,leinster,phones,samsung,7,2018-09-21,890.29,6232.03
female,26,leinster,accessories,speakers,2,2019-07-11,78.35,156.70
male,24,munster,computers,lenovo,6,2018-02-13,827.45,4964.70
male,58,leinster,footwear,nike,6,2019-09-27,107.92,647.52
male,33,connacht,electronics,refridgerator,3,2017-02-26,205.99,617.97
female,43,leinster,accessories,headphones,10,2019-04-21,225.39,2253.90
male,57,leinster,accessories,camera,6,2017-04-28,174.88,1049.28
female,65,leinster,computers,dell,7,2018-12-28,1323.49,9264.43
male,36,munster,accessories,speakers,9,2018-05-25,78.35,705.15
male,61,munster,electronics,bulb,3,2018-05-24,7.99,23.97
female,60,munster,accessories,speakers,2,2017-04-27,78.35,156.70
female,53,ulster,accessories,camera,4,2019-08-23,174.88,699.52
female,24,leinster,footwear,puma,3,2017-10-28,99.99,299.97
female,28,ulster,electronics,cooker,4,2019-03-12,85.99,343.96
female,49,ulster,accessories,headphones,1,2018-06-09,225.39,225.39
female,61,ulster,electronics,washing_machine,6,2018-10-18,219.99,1319.94
male,61,connacht,footwear,nike,4,2019-05-31,107.92,431.68
female,29,ulster,electronics,television,6,2019-12-06,185.50,1113.00
male,18,munster,phones,gionee,9,2017-10-19,280.99,2528.91
female,51,connacht,footwear,adidas,2,2017-01-29,115.99,231.98
male,28,munster,electronics,washing_machine,3,2019-03-03,219.99,659.97
male,62,ulster,phones,huawei,10,2018-04-01,750.99,7509.90
male,51,munster,electronics,washing_machine,4,2019-12-16,219.99,879.96
male,53,leinster,accessories,headphones,3,2017-05-14,225.39,676.17
female,63,connacht,electronics,television,3,2018-05-01,185.50,556.50
male,25,connacht,footwear,nike,9,2017-07-28,107.92,971.28
male,45,leinster,computers,hp,9,2018-02-24,1082.99,9746.91
female,28,ulster,accessories,headphones,3,2017-09-21,225.39,676.17
male,24,ulster,phones,nokia,2,2017-03-07,420.19,840.38
male,36,ulster,electronics,television,10,2018-07-28,185.50,1855.00
male,56,ulster,footwear,puma,3,2019-02-02,99.99,299.97
female,43,leinster,accessories,speakers,3,2018-06-28,78.35,235.05
male,58,munster,footwear,nike,9,2017-07-05,107.92,971.28
male,28,connacht,computers,asus,7,2017-03-08,984.34,6890.38
female,19,connacht,accessories,speakers,6,2017-07-13,78.35,470.10
male,49,leinster,electronics,cooker,5,2018-04-02,85.99,429.95
female,32,connacht,electronics,cooker,2,2017-09-13,85.99,171.98
female,29,ulster,phones,samsung,1,2019-03-01,890.29,890.29
male,44,ulster,electronics,fan,6,2018-12-14,24.49,146.94
female,25,ulster,accessories,camera,5,2018-10-17,174.88,874.40
male,59,ulster,computers,apple,5,2019-05-22,1672.99,8364.95
male,32,munster,computers,hp,9,2018-05-10,1082.99,9746.91
female,46,leinster,accessories,speakers,6,2019-04-23,78.35,470.10
female,56,ulster,electronics,television,2,2017-10-05,185.50,371.00
female,22,leinster,computers,lenovo,6,2017-03-27,827.45,4964.70
female,56,munster,electronics,cooker,1,2018-04-04,85.99,85.99
male,45,connacht,phones,tecno,8,2019-08-05,300.99,2407.92
female,54,munster,footwear,nike,5,2019-05-25,107.92,539.60
female,39,leinster,electronics,refridgerator,8,2017-05-14,205.99,1647.92
female,19,leinster,electronics,fan,8,2019-11-29,24.49,195.92
female,24,connacht,accessories,headphones,9,2018-10-09,225.39,2028.51
female,24,munster,computers,lenovo,8,2017-05-27,827.45,6619.60
female,42,leinster,accessories,speakers,3,2019-12-07,78.35,235.05
male,24,connacht,footwear,nike,10,2017-09-25,107.92,1079.20
male,26,connacht,computers,hp,3,2017-10-09,1082.99,3248.97
female,43,munster,electronics,iron,1,2017-07-04,59.60,59.60
male,26,munster,electronics,bulb,5,2018-03-07,7.99,39.95
male,18,munster,electronics,cooker,6,2019-02-13,85.99,515.94
female,57,leinster,footwear,nike,1,2019-04-19,107.92,107.92
male,46,ulster,footwear,adidas,7,2018-03-16,115.99,811.93
male,30,connacht,accessories,camera,10,2017-07-25,174.88,1748.80
female,63,connacht,phones,nokia,1,2018-02-21,420.19,420.19
female,63,leinster,accessories,speakers,10,2018-04-07,78.35,783.50
female,56,leinster,phones,gionee,3,2019-05-31,280.99,842.97
female,30,ulster,phones,tecno,7,2017-06-20,300.99,2106.93
male,53,connacht,accessories,camera,3,2018-07-09,174.88,524.64
male,31,munster,footwear,puma,6,2017-11-12,99.99,599.94
male,51,connacht,accessories,speakers,6,2017-07-03,78.35,470.10
female,56,ulster,computers,apple,5,2019-09-17,1672.99,8364.95
female,61,leinster,phones,tecno,8,2017-02-17,300.99,2407.92
male,31,munster,computers,apple,8,2019-05-24,1672.99,13383.92
female,23,ulster,footwear,adidas,8,2017-06-17,115.99,927.92
male,60,munster,footwear,adidas,5,2017-10-22,115.99,579.95
male,53,leinster,electronics,television,3,2019-05-24,185.50,556.50
male,27,munster,electronics,iron,3,2017-09-09,59.60,178.80
female,49,munster,accessories,camera,5,2018-01-02,174.88,874.40
female,28,leinster,accessories,headphones,8,2017-01-12,225.39,1803.12
female,32,connacht,phones,nokia,9,2017-05-10,420.19,3781.71
male,46,connacht,footwear,nike,10,2018-01-27,107.92,1079.20
female,49,munster,electronics,bulb,1,2019-10-30,7.99,7.99
female,43,ulster,footwear,nike,8,2017-10-23,107.92,863.36
female,48,munster,computers,hp,8,2018-05-26,1082.99,8663.92
female,43,ulster,accessories,headphones,9,2017-07-17,225.39,2028.51
female,53,munster,computers,hp,9,2018-04-15,1082.99,9746.91
female,23,munster,accessories,camera,4,2018-03-06,174.88,699.52
male,35,connacht,footwear,adidas,3,2019-02-10,115.99,347.97
female,40,leinster,phones,infinix,6,2019-01-20,340.29,2041.74
male,62,leinster,computers,apple,3,2018-03-13,1672.99,5018.97
female,57,leinster,accessories,headphones,3,2019-01-04,225.39,676.17
male,29,connacht,footwear,puma,8,2018-07-26,99.99,799.92
female,64,leinster,accessories,camera,3,2017-02-11,174.88,524.64
male,38,munster,footwear,puma,8,2019-06-24,99.99,799.92
female,48,ulster,footwear,puma,3,2018-08-16,99.99,299.97
female,42,munster,computers,asus,2,2018-05-06,984.34,1968.68
female,18,ulster,phones,huawei,1,2018-04-08,750.99,750.99
female,60,leinster,phones,infinix,4,2019-01-28,340.29,1361.16
male,26,leinster,accessories,speakers,7,2019-12-11,78.35,548.45
male,54,ulster,footwear,nike,7,2019-03-15,107.92,755.44
female,22,leinster,phones,huawei,10,2019-06-01,750.99,7509.90
male,18,ulster,footwear,nike,10,2019-07-18,107.92,1079.20
male,56,connacht,computers,lenovo,8,2019-11-12,827.45,6619.60
male,23,munster,computers,asus,5,2017-08-14,984.34,4921.70
male,62,munster,accessories,camera,7,2018-06-11,174.88,1224.16
male,47,ulster,phones,gionee,10,2017-03-14,280.99,2809.90
male,45,munster,electronics,cooker,8,2018-06-27,85.99,687.92
male,53,leinster,accessories,speakers,9,2017-04-05,78.35,705.15
male,46,connacht,accessories,camera,1,2018-02-09,174.88,174.88
female,29,ulster,computers,dell,4,2017-10-30,1323.49,5293.96
female,38,ulster,phones,tecno,7,2018-02-15,300.99,2106.93
female,60,munster,electronics,refridgerator,3,2017-01-30,205.99,617.97
male,49,ulster,footwear,puma,1,2018-05-30,99.99,99.99
male,64,munster,electronics,cooker,3,2018-03-19,85.99,257.97
female,65,munster,phones,gionee,1,2017-11-22,280.99,280.99
male,31,ulster,computers,asus,1,2017-01-12,984.34,984.34
male,65,munster,footwear,nike,3,2017-09-12,107.92,323.76
male,55,ulster,computers,lenovo,7,2018-01-10,827.45,5792.15
male,53,leinster,phones,nokia,1,2017-11-07,420.19,420.19
male,55,connacht,footwear,adidas,1,2018-02-02,115.99,115.99
female,25,connacht,footwear,adidas,3,2019-02-03,115.99,347.97
male,42,ulster,accessories,camera,7,2019-01-28,174.88,1224.16
male,60,munster,accessories,headphones,1,2018-11-16,225.39,225.39
male,48,connacht,footwear,nike,3,2018-03-10,107.92,323.76
female,57,munster,accessories,headphones,6,2017-06-30,225.39,1352.34
female,44,munster,footwear,nike,1,2019-09-11,107.92,107.92
female,30,leinster,phones,huawei,10,2017-11-06,750.99,7509.90
male,60,connacht,electronics,refridgerator,2,2019-04-27,205.99,411.98
female,36,leinster,phones,tecno,6,2018-09-03,300.99,1805.94
female,64,connacht,phones,huawei,4,2018-12-03,750.99,3003.96
female,43,munster,electronics,iron,10,2019-05-17,59.60,596.00
male,53,connacht,phones,nokia,5,2019-07-29,420.19,2100.95
female,42,leinster,computers,apple,7,2017-12-27,1672.99,11710.93
male,29,connacht,footwear,adidas,5,2018-01-20,115.99,579.95
male,26,connacht,accessories,camera,10,2017-09-21,174.88,1748.80
male,28,connacht,computers,asus,5,2017-07-23,984.34,4921.70
female,41,munster,computers,asus,5,2018-04-04,984.34,4921.70
female,22,munster,computers,apple,8,2017-08-29,1672.99,13383.92
female,55,ulster,phones,samsung,1,2018-03-30,890.29,890.29
female,21,munster,electronics,refridgerator,2,2019-04-05,205.99,411.98
male,36,ulster,electronics,washing_machine,3,2017-10-21,219.99,659.97
male,47,connacht,accessories,camera,1,2018-08-23,174.88,174.88
female,49,munster,accessories,speakers,4,2018-07-21,78.35,313.40
female,28,ulster,computers,hp,7,2018-06-12,1082.99,7580.93
female,39,ulster,electronics,washing_machine,10,2018-04-02,219.99,2199.90
male,41,leinster,phones,huawei,2,2019-08-05,750.99,1501.98
female,55,munster,accessories,headphones,5,2017-05-04,225.39,1126.95
female,45,connacht,electronics,refridgerator,1,2019-11-23,205.99,205.99
male,22,connacht,accessories,speakers,1,2017-05-12,78.35,78.35
female,44,connacht,accessories,headphones,8,2019-12-16,225.39,1803.12
male,35,ulster,phones,samsung,7,2019-02-04,890.29,6232.03
female,18,leinster,accessories,speakers,10,2018-08-06,78.35,783.50
female,28,ulster,accessories,headphones,1,2018-07-02,225.39,225.39
male,52,ulster,phones,huawei,10,2017-08-02,750.99,7509.90
male,35,ulster,computers,hp,5,2019-12-05,1082.99,5414.95
male,65,leinster,footwear,nike,10,2018-06-09,107.92,1079.20
male,25,munster,phones,huawei,9,2017-12-13,750.99,6758.91
female,43,connacht,phones,infinix,8,2017-07-13,340.29,2722.32
female,39,leinster,footwear,adidas,4,2017-06-25,115.99,463.96
male,61,ulster,phones,gionee,9,2019-09-11,280.99,2528.91
female,31,ulster,accessories,speakers,1,2017-02-18,78.35,78.35
male,51,leinster,footwear,adidas,2,2019-01-06,115.99,231.98
male,62,connacht,footwear,adidas,10,2018-09-14,115.99,1159.90
female,61,munster,accessories,speakers,10,2018-04-20,78.35,783.50
male,42,ulster,accessories,camera,3,2018-04-30,174.88,524.64
female,50,ulster,phones,iphone,2,2019-08-31,910.99,1821.98
female,42,connacht,computers,apple,2,2018-04-19,1672.99,3345.98
male,33,ulster,phones,tecno,6,2019-12-22,300.99,1805.94
male,64,munster,footwear,puma,3,2019-04-10,99.99,299.97
female,22,ulster,phones,samsung,7,2018-03-11,890.29,6232.03
female,18,leinster,footwear,adidas,6,2019-10-22,115.99,695.94
female,33,connacht,footwear,adidas,8,2017-04-17,115.99,927.92
male,39,leinster,phones,nokia,3,2017-04-04,420.19,1260.57
male,26,ulster,electronics,refridgerator,4,2017-11-07,205.99,823.96
female,34,connacht,electronics,refridgerator,9,2019-08-14,205.99,1853.91
female,61,connacht,phones,infinix,7,2018-10-23,340.29,2382.03
female,65,connacht,electronics,fan,7,2018-09-21,24.49,171.43
female,56,ulster,accessories,speakers,1,2018-02-27,78.35,78.35
male,30,ulster,footwear,nike,1,2017-06-07,107.92,107.92
female,47,ulster,accessories,camera,2,2017-11-15,174.88,349.76
female,59,connacht,phones,samsung,7,2018-02-13,890.29,6232.03
male,34,munster,phones,iphone,10,2019-07-24,910.99,9109.90
